Date,Open,High,Low,Close,Volume
2017.10.13,1301.51,1302.36,1299.45,1300.28,4907
2017.10.13,1300.28,1300.64,1299.59,1299.84,3979
2017.10.13,1299.84,1301.92,1299.84,1301.7,3755
2017.10.13,1301.7,1302.64,1300.1,1301.91,4388
2017.10.13,1301.9,1302.4,1300.97,1301.44,3358
2017.10.13,1301.45,1301.6,1299.2,1299.66,4148
2017.10.13,1299.61,1300.27,1298.63,1298.83,3717
2017.10.13,1298.84,1299.61,1298.31,1299.16,3162
2017.10.13,1299.15,1300.04,1298.63,1299.09,3409
2017.10.13,1299.1,1299.61,1298.58,1299.37,3085
2017.10.13,1299.42,1300.15,1298.91,1299.83,2772
2017.10.13,1299.83,1300.45,1299.52,1299.71,2309
2017.10.13,1299.72,1300.2,1299.5,1299.94,1691
2017.10.13,1299.99,1300.9,1299.88,1300.58,2070
2017.10.13,1300.56,1301.09,1300.31,1300.92,1671
2017.10.13,1300.93,1301.74,1300.45,1300.65,1973
2017.10.13,1300.68,1301.3,1300.07,1300.99,1983
2017.10.13,1300.99,1301.65,1300.56,1301.53,1950
2017.10.13,1301.52,1302.22,1301.02,1302.1,2205
2017.10.13,1302.11,1302.29,1301.05,1301.29,1576
2017.10.13,1301.27,1302.47,1301.26,1302.26,1448
2017.10.13,1302.26,1302.27,1301.21,1301.38,1566
2017.10.13,1301.35,1302.16,1301.11,1302.02,1507
2017.10.13,1302.02,1302.05,1301.47,1301.54,952
2017.10.13,1301.54,1301.98,1301.29,1301.72,1280
2017.10.13,1301.74,1301.95,1301.42,1301.68,935
2017.10.13,1301.69,1302.37,1301.64,1302.25,1040
2017.10.13,1302.25,1302.87,1302.12,1302.81,1164
2017.10.13,1302.8,1303.61,1302.7,1303.56,1409
2017.10.13,1303.56,1303.61,1302.56,1302.92,823
2017.10.13,1302.92,1303.27,1302.09,1303.06,497
2017.10.13,1303.07,1303.21,1301.57,1303.18,471
2017.10.13,1303.17,1303.64,1302.94,1303.3,336
2017.10.16,1302.51,1303.41,1301.59,1302.01,558
2017.10.16,1302.01,1302.43,1301.81,1302.42,514
2017.10.16,1302.41,1302.53,1301.58,1301.94,546
2017.10.16,1301.93,1302.16,1301.67,1301.8,463
2017.10.16,1301.79,1302.33,1301.74,1302.17,535
2017.10.16,1302.02,1302.33,1301.93,1302.24,412
2017.10.16,1302.26,1303.13,1302.19,1303.03,755
2017.10.16,1303.04,1304.13,1303.04,1304.1,1217
2017.10.16,1304.01,1304.36,1303.12,1303.16,1113
2017.10.16,1303.16,1303.69,1303.07,1303.16,795
2017.10.16,1303.18,1303.41,1302.82,1303.09,925
2017.10.16,1303.09,1303.37,1302.3,1302.31,1411
2017.10.16,1302.31,1302.4,1301.05,1301.78,1996
2017.10.16,1301.78,1301.95,1300.94,1301.84,1310
2017.10.16,1301.86,1302.8,1301.72,1302.67,1302
2017.10.16,1302.67,1302.9,1301.46,1301.6,1243
2017.10.16,1301.61,1301.91,1301.17,1301.39,1244
2017.10.16,1301.4,1301.74,1301.27,1301.69,940
2017.10.16,1301.69,1302.07,1301.57,1301.93,1050
2017.10.16,1301.92,1302.48,1301.92,1302.35,1172
2017.10.16,1302.36,1302.45,1301.66,1302.24,1253
2017.10.16,1302.24,1302.27,1301.57,1301.79,811
2017.10.16,1301.79,1302.47,1301.76,1302.38,794
2017.10.16,1302.38,1302.46,1302.16,1302.28,595
2017.10.16,1302.27,1302.59,1302.1,1302.13,565
2017.10.16,1302.12,1302.48,1302.05,1302.46,395
2017.10.16,1302.47,1302.5,1301.92,1302.08,493
2017.10.16,1302.07,1302.16,1301.88,1301.91,571
2017.10.16,1301.93,1302.1,1301.77,1301.99,490
2017.10.16,1301.98,1302.28,1301.94,1302.16,596
2017.10.16,1302.16,1303.29,1302.1,1303.19,1649
2017.10.16,1303.18,1303.46,1302.18,1302.37,1448
2017.10.16,1302.37,1303.4,1302.06,1303.27,2218
2017.10.16,1303.27,1303.68,1302.89,1303.18,1708
2017.10.16,1303.17,1304.38,1303.17,1304.38,2241
2017.10.16,1304.37,1304.87,1303.44,1303.62,1907
2017.10.16,1303.62,1304.75,1303.02,1304.29,2312
2017.10.16,1304.29,1305.67,1304.08,1305.52,2450
2017.10.16,1305.54,1305.62,1304.58,1304.66,1824
2017.10.16,1304.66,1305.24,1304.48,1305.15,1435
2017.10.16,1305.15,1305.47,1304.3,1304.66,1652
2017.10.16,1304.66,1304.66,1304.13,1304.57,1315
2017.10.16,1304.55,1304.57,1303.85,1304.35,1369
2017.10.16,1304.36,1304.52,1303.47,1303.58,1481
2017.10.16,1303.56,1304.36,1303.56,1304.15,1330
2017.10.16,1304.15,1305,1303.93,1304.67,1280
2017.10.16,1304.68,1304.92,1304.1,1304.15,1048
2017.10.16,1304.11,1304.53,1304.04,1304.44,957
2017.10.16,1304.49,1304.99,1304.4,1304.61,991
2017.10.16,1304.61,1304.7,1304.3,1304.44,1191
2017.10.16,1304.41,1305.06,1304.33,1304.99,1039
2017.10.16,1304.99,1305.41,1304.9,1305.13,1346
2017.10.16,1305.13,1305.7,1304.87,1305.51,1378
2017.10.16,1305.51,1305.87,1305.29,1305.77,1466
2017.10.16,1305.8,1305.91,1305.29,1305.57,1444
2017.10.16,1305.59,1305.89,1305.28,1305.77,1407
2017.10.16,1305.78,1305.87,1304.6,1304.6,1959
2017.10.16,1304.59,1305.08,1304.06,1304.52,2354
2017.10.16,1304.32,1305.53,1303.93,1305.24,3332
2017.10.16,1305.24,1305.66,1304.33,1305.4,2362
2017.10.16,1305.4,1305.5,1304.84,1305.02,2435
2017.10.16,1305.02,1305.33,1303.23,1303.24,2247
2017.10.16,1303.24,1304.61,1302.57,1304.26,3707
2017.10.16,1304.27,1304.42,1303.56,1303.85,2959
2017.10.16,1303.85,1303.85,1303.03,1303.6,2671
2017.10.16,1303.55,1304.53,1303.41,1304.42,2784
2017.10.16,1304.42,1304.92,1304.1,1304.23,2948
2017.10.16,1304.26,1304.46,1303.04,1303.63,3246
2017.10.16,1303.63,1303.95,1303.34,1303.57,2735
2017.10.16,1303.65,1304.24,1302.67,1304.24,2761
2017.10.16,1304.24,1304.44,1303.58,1303.91,2101
2017.10.16,1303.91,1304.01,1303.07,1303.42,1747
2017.10.16,1303.41,1303.71,1302.85,1302.95,1459
2017.10.16,1302.96,1303.52,1302.82,1303.05,1677
2017.10.16,1303.06,1303.74,1303.04,1303.63,1390
2017.10.16,1303.63,1303.63,1303.13,1303.38,1210
2017.10.16,1303.38,1303.38,1302.69,1302.69,1183
2017.10.16,1302.69,1302.74,1299.67,1300.62,3257
2017.10.16,1300.62,1300.62,1298.72,1299.47,2492
2017.10.16,1299.47,1301.2,1298.81,1300.47,2014
2017.10.16,1300.47,1301.17,1297.23,1298.33,2096
2017.10.16,1298.32,1299.57,1297.56,1298.52,3288
2017.10.16,1298.56,1298.58,1295.27,1295.46,3038
2017.10.16,1295.45,1296.47,1295.11,1295.27,2486
2017.10.16,1295.23,1295.23,1290.31,1291.82,3449
2017.10.16,1291.83,1293.18,1291.56,1292.86,1755
2017.10.16,1292.85,1293.87,1292.61,1293.74,1698
2017.10.16,1293.75,1294.56,1293.59,1294.51,1560
2017.10.16,1294.5,1294.98,1293.92,1294.21,1100
2017.10.16,1294.21,1294.47,1294.18,1294.47,449
2017.10.16,1294.48,1295.09,1294.42,1294.77,693
2017.10.16,1294.77,1294.85,1294.37,1294.57,360
2017.10.17,1295.56,1296.11,1295.55,1295.76,733
2017.10.17,1295.74,1295.78,1295.29,1295.3,442
2017.10.17,1295.29,1296.01,1295.24,1295.76,431
2017.10.17,1295.74,1295.81,1295.49,1295.58,311
2017.10.17,1295.57,1295.71,1294.83,1294.87,662
2017.10.17,1294.86,1295.11,1294.44,1294.65,575
2017.10.17,1294.65,1294.71,1294.03,1294.58,485
2017.10.17,1294.57,1295.02,1294.46,1294.86,862
2017.10.17,1294.82,1294.84,1293.68,1294,1093
2017.10.17,1293.99,1294.13,1293.48,1294.1,803
2017.10.17,1294.09,1294.17,1293.04,1293.77,1633
2017.10.17,1293.71,1294.37,1293.38,1293.68,1848
2017.10.17,1293.55,1294.56,1293.38,1294.21,1732
2017.10.17,1294.22,1295.1,1294.18,1294.28,1848
2017.10.17,1294.36,1294.38,1292.23,1293.06,2547
2017.10.17,1293.03,1293.68,1292.65,1292.67,2185
2017.10.17,1292.67,1293.6,1292.58,1292.89,2161
2017.10.17,1292.89,1293.05,1292.75,1292.85,1052
2017.10.17,1292.85,1293.5,1292.85,1293.39,1300
2017.10.17,1293.39,1293.59,1293.17,1293.46,1087
2017.10.17,1293.46,1293.7,1293.28,1293.55,882
2017.10.17,1293.56,1293.59,1293.07,1293.16,843
2017.10.17,1293.16,1293.21,1292.72,1293.08,917
2017.10.17,1293.08,1293.11,1292.78,1292.98,660
2017.10.17,1292.99,1293.01,1292.67,1292.72,571
2017.10.17,1292.71,1292.83,1292.28,1292.39,809
2017.10.17,1292.37,1292.77,1291.98,1292.68,917
2017.10.17,1292.68,1292.88,1292.39,1292.59,569
2017.10.17,1292.59,1292.81,1292.37,1292.4,604
2017.10.17,1292.41,1292.5,1291.98,1292.1,789
2017.10.17,1292.09,1292.47,1291.78,1291.87,1148
2017.10.17,1291.86,1291.96,1290.98,1291.8,2065
2017.10.17,1291.81,1291.92,1291.18,1291.57,1966
2017.10.17,1291.56,1291.6,1289.23,1289.44,2545
2017.10.17,1289.46,1289.51,1287.83,1289.39,3151
2017.10.17,1289.38,1289.7,1288.79,1289.47,2082
2017.10.17,1289.46,1290.68,1289.02,1290.15,2674
2017.10.17,1290.15,1290.41,1289.87,1290.25,1765
2017.10.17,1290.3,1290.6,1289.22,1289.25,1850
2017.10.17,1289.24,1290.42,1288.79,1290.25,1964
2017.10.17,1290.25,1290.44,1289.61,1289.93,1648
2017.10.17,1289.93,1290.5,1289.41,1290.04,1997
2017.10.17,1290.04,1290.04,1288.6,1288.8,1987
2017.10.17,1288.8,1289.7,1288.8,1289.25,1530
2017.10.17,1289.25,1289.84,1289.13,1289.61,1435
2017.10.17,1289.6,1289.65,1289.02,1289.22,1562
2017.10.17,1289.22,1289.99,1289.03,1289.61,1253
2017.10.17,1289.59,1289.93,1288.46,1288.55,1134
2017.10.17,1288.55,1288.55,1287.32,1288.13,2036
2017.10.17,1288.1,1288.98,1287.89,1288.97,1427
2017.10.17,1288.98,1290.09,1288.63,1289.45,2230
2017.10.17,1289.44,1289.63,1288.75,1288.76,1536
2017.10.17,1288.75,1289.35,1288.28,1288.4,1685
2017.10.17,1288.39,1288.61,1287.41,1287.57,1840
2017.10.17,1287.57,1288.96,1287.49,1288.94,1708
2017.10.17,1288.93,1289.86,1288.82,1289.22,2145
2017.10.17,1289.21,1289.32,1287.62,1288.04,2025
2017.10.17,1288.04,1288.66,1287.02,1287.69,2583
2017.10.17,1287.68,1287.74,1285.43,1286.39,4248
2017.10.17,1286.4,1286.92,1283.7,1284.05,3562
2017.10.17,1284.04,1285.09,1283.52,1284.48,3644
2017.10.17,1284.35,1285.72,1284.35,1284.47,3274
2017.10.17,1284.46,1286.18,1284.21,1285.62,3979
2017.10.17,1285.6,1285.92,1284.28,1284.65,2905
2017.10.17,1284.63,1285.71,1283.68,1285.57,3490
2017.10.17,1285.49,1286.28,1285.3,1285.71,2709
2017.10.17,1285.73,1285.79,1284.75,1285.5,3117
2017.10.17,1285.5,1285.89,1283.75,1284.71,3429
2017.10.17,1284.75,1285.1,1281.22,1282.33,3824
2017.10.17,1282.36,1284.28,1282.11,1283.87,3085
2017.10.17,1283.87,1284.89,1283.7,1284.39,2959
2017.10.17,1284.39,1285.09,1284.11,1284.13,2216
2017.10.17,1284.16,1284.85,1284.01,1284.83,1668
2017.10.17,1284.84,1285.23,1284.42,1285.01,1657
2017.10.17,1285.01,1285.79,1284.8,1285.38,1909
2017.10.17,1285.4,1285.9,1284.76,1284.88,1776
2017.10.17,1284.88,1285,1284.19,1284.69,1495
2017.10.17,1284.69,1284.71,1283.87,1284.19,1458
2017.10.17,1284.21,1285.11,1284.09,1284.43,1817
2017.10.17,1284.44,1285.42,1284.42,1285.01,1482
2017.10.17,1285.01,1286.54,1284.89,1286.37,1605
2017.10.17,1286.33,1287.35,1286.09,1287.35,1847
2017.10.17,1287.32,1287.32,1286.25,1286.5,1158
2017.10.17,1286.53,1286.82,1285.89,1286.57,1349
2017.10.17,1286.48,1286.72,1286.12,1286.43,1576
2017.10.17,1286.43,1286.8,1285.8,1285.8,1071
2017.10.17,1285.8,1286.12,1285.5,1285.5,1100
2017.10.17,1285.5,1285.61,1284.9,1285.51,1271
2017.10.17,1285.43,1286.41,1285.21,1285.99,842
2017.10.17,1285.98,1286.17,1284.99,1285.19,478
2017.10.17,1285.16,1286.02,1284.34,1285.46,618
2017.10.17,1285.46,1285.46,1284.97,1285.14,423
2017.10.18,1284.85,1285.91,1284.81,1285.64,499
2017.10.18,1285.66,1285.85,1285.48,1285.79,237
2017.10.18,1285.8,1285.84,1285.61,1285.78,249
2017.10.18,1285.8,1285.84,1285.35,1285.52,226
2017.10.18,1285.53,1286.29,1285.51,1286.26,495
2017.10.18,1286.27,1286.35,1285.7,1285.8,296
2017.10.18,1285.79,1286.05,1285.58,1285.81,390
2017.10.18,1285.82,1286.01,1285.37,1285.9,537
2017.10.18,1285.89,1286.54,1285.8,1285.82,1151
2017.10.18,1285.8,1286.6,1285.7,1286.57,740
2017.10.18,1286.58,1286.87,1285.96,1286.27,1062
2017.10.18,1286.26,1286.56,1285.96,1286.55,808
2017.10.18,1286.55,1286.74,1286.26,1286.4,990
2017.10.18,1286.41,1286.89,1285.81,1285.87,905
2017.10.18,1285.86,1287.84,1285.62,1287.73,1282
2017.10.18,1287.74,1287.96,1287.18,1287.58,1045
2017.10.18,1287.5,1288.28,1287.5,1287.86,1009
2017.10.18,1287.93,1288.78,1287.93,1287.98,899
2017.10.18,1287.98,1288.11,1287.6,1287.7,696
2017.10.18,1287.7,1287.76,1287.48,1287.74,542
2017.10.18,1287.74,1287.9,1286.93,1287.11,788
2017.10.18,1287.11,1287.35,1286.92,1287.04,610
2017.10.18,1287.06,1287.13,1286.71,1286.71,455
2017.10.18,1286.72,1287.64,1285.92,1286.71,1150
2017.10.18,1286.76,1286.81,1286.17,1286.43,499
2017.10.18,1286.47,1286.84,1286.39,1286.48,334
2017.10.18,1286.49,1286.62,1286.2,1286.31,471
2017.10.18,1286.32,1286.59,1286.22,1286.3,508
2017.10.18,1286.29,1286.53,1283.82,1285.31,1012
2017.10.18,1285.32,1285.33,1284.32,1285.05,1318
2017.10.18,1285.06,1285.4,1283.78,1284.28,1720
2017.10.18,1284.32,1284.83,1283.07,1284.15,1251
2017.10.18,1284.14,1284.23,1283.5,1283.99,1354
2017.10.18,1283.99,1284.65,1283.9,1284.11,1179
2017.10.18,1284.12,1284.48,1283.49,1283.53,1189
2017.10.18,1283.54,1283.56,1282.6,1282.91,1593
2017.10.18,1282.93,1283.5,1282.46,1283.37,1854
2017.10.18,1283.38,1283.92,1283.21,1283.57,1201
2017.10.18,1283.57,1283.79,1282.27,1282.69,1715
2017.10.18,1282.7,1285.09,1282.29,1283.17,716
2017.10.18,1285.09,1285.09,1283.06,1283.25,375
2017.10.18,1283.25,1283.26,1280.43,1280.97,2434
2017.10.18,1280.98,1281.46,1280.63,1281.06,1969
2017.10.18,1281.02,1281.51,1279.87,1280.12,1924
2017.10.18,1280.06,1280.62,1279.52,1280.53,2029
2017.10.18,1280.51,1280.67,1279.63,1280.03,1223
2017.10.18,1280.03,1280.41,1279.24,1280.26,1638
2017.10.18,1280.25,1280.87,1280.21,1280.73,1415
2017.10.18,1280.72,1281.06,1279.48,1279.97,1559
2017.10.18,1279.95,1280.36,1279.84,1280.17,993
2017.10.18,1280.17,1280.17,1279.39,1279.39,1197
2017.10.18,1279.39,1279.88,1278.79,1279.58,1599
2017.10.18,1279.58,1280.09,1279.26,1279.97,1378
2017.10.18,1279.97,1280.41,1279.77,1280.11,1208
2017.10.18,1280.11,1280.14,1278.82,1278.91,1386
2017.10.18,1278.9,1279.43,1277.21,1277.35,2259
2017.10.18,1277.35,1278.64,1276.85,1277.44,2771
2017.10.18,1277.35,1279.43,1277.35,1279.35,2985
2017.10.18,1279.33,1279.97,1278.11,1279.82,2801
2017.10.18,1279.82,1280.44,1279.72,1279.86,2277
2017.10.18,1279.85,1281.43,1279.71,1281.12,2167
2017.10.18,1281.11,1283.36,1281,1282.06,3351
2017.10.18,1282.04,1282.26,1279.47,1279.9,3238
2017.10.18,1279.89,1280.66,1279.4,1280.38,2506
2017.10.18,1280.31,1280.81,1279.68,1280.29,2052
2017.10.18,1280.28,1281.81,1280.09,1281.66,2642
2017.10.18,1281.65,1281.75,1280.09,1280.67,2652
2017.10.18,1280.68,1280.9,1279.82,1280.15,2572
2017.10.18,1280.15,1280.47,1279.82,1279.98,2263
2017.10.18,1279.96,1280.54,1279.82,1280.43,1696
2017.10.18,1280.42,1281,1280.18,1280.91,1572
2017.10.18,1280.91,1281.23,1280.69,1281.03,1382
2017.10.18,1281.04,1281.92,1280.88,1281.62,1723
2017.10.18,1281.62,1282.31,1281.48,1281.88,1731
2017.10.18,1281.89,1281.94,1280.93,1281,1248
2017.10.18,1280.95,1281.47,1280.95,1281.11,936
2017.10.18,1281.09,1281.12,1280.39,1281.01,1025
2017.10.18,1280.97,1281.34,1280.67,1281.07,911
2017.10.18,1281.07,1281.38,1280.79,1281.1,638
2017.10.18,1281.1,1281.95,1281,1281.35,1088
2017.10.18,1281.35,1281.74,1281.03,1281.72,1071
2017.10.18,1281.72,1281.94,1281.23,1281.37,720
2017.10.18,1281.37,1281.59,1280.88,1281.38,1065
2017.10.18,1281.38,1281.57,1280.95,1281.3,852
2017.10.18,1281.34,1281.45,1280.75,1280.75,711
2017.10.18,1280.79,1280.79,1280.25,1280.36,776
2017.10.18,1280.36,1280.84,1280.25,1280.65,1106
2017.10.18,1280.65,1280.96,1280.54,1280.76,535
2017.10.18,1280.76,1280.84,1280.57,1280.76,218
2017.10.18,1280.76,1280.77,1280.46,1280.47,277
2017.10.18,1280.48,1280.91,1280.47,1280.81,413
2017.10.19,1281.02,1281.43,1280.85,1281.15,470
2017.10.19,1281.09,1281.09,1280.41,1280.45,350
2017.10.19,1280.46,1280.57,1280.41,1280.47,181
2017.10.19,1280.48,1280.71,1280,1280,436
2017.10.19,1280.01,1280.35,1279.99,1280.26,450
2017.10.19,1280.26,1280.56,1280.16,1280.39,391
2017.10.19,1280.41,1280.58,1280.16,1280.28,419
2017.10.19,1280.28,1280.31,1279.99,1280.21,703
2017.10.19,1280.21,1281.27,1280.12,1281.1,998
2017.10.19,1281.1,1281.12,1280.33,1280.52,1160
2017.10.19,1280.52,1281.6,1280.52,1281,1725
2017.10.19,1281,1281.38,1280.69,1281.09,1304
2017.10.19,1281.09,1281.83,1280.97,1281.59,1254
2017.10.19,1281.59,1281.67,1279.32,1279.72,1615
2017.10.19,1279.72,1279.93,1279.05,1279.22,1484
2017.10.19,1279.22,1279.55,1278.25,1278.27,1319
2017.10.19,1278.26,1278.7,1276.45,1277.59,2201
2017.10.19,1277.68,1278.01,1277.4,1277.51,1358
2017.10.19,1277.52,1277.99,1277,1277.9,1297
2017.10.19,1277.91,1278.31,1277.3,1277.42,912
2017.10.19,1277.46,1278.11,1277.33,1277.54,783
2017.10.19,1277.55,1278.15,1277.53,1278.04,715
2017.10.19,1278.03,1278.17,1277.61,1278.02,701
2017.10.19,1278.02,1278.55,1277.92,1278.55,551
2017.10.19,1278.54,1278.96,1278.32,1278.7,734
2017.10.19,1278.69,1279.02,1278.21,1278.23,937
2017.10.19,1278.29,1278.57,1277.6,1278.3,836
2017.10.19,1278.29,1278.31,1277.34,1277.62,1011
2017.10.19,1277.63,1277.85,1277.39,1277.43,865
2017.10.19,1277.42,1277.47,1276.64,1276.99,798
2017.10.19,1277.01,1277.78,1276.6,1277.1,1218
2017.10.19,1277.11,1277.75,1277.04,1277.68,1282
2017.10.19,1277.72,1279.54,1277.34,1279.02,1882
2017.10.19,1279.02,1279.08,1277.39,1278.29,1997
2017.10.19,1278.29,1279.9,1278.17,1279.41,1850
2017.10.19,1279.41,1281.51,1279.41,1281.17,2348
2017.10.19,1281.22,1281.22,1280.05,1280.9,2010
2017.10.19,1280.89,1282.54,1280.35,1282.44,2286
2017.10.19,1282.44,1283.28,1281.62,1283.12,2270
2017.10.19,1283.1,1285.51,1282.9,1284.97,3388
2017.10.19,1284.97,1286.12,1283.55,1283.55,4516
2017.10.19,1283.55,1284.78,1282.75,1283.22,3571
2017.10.19,1283.23,1283.99,1282.44,1283.76,2882
2017.10.19,1283.74,1283.96,1282.76,1283.94,2166
2017.10.19,1283.94,1284.5,1283.15,1283.76,2022
2017.10.19,1283.77,1284.09,1283.07,1283.17,1350
2017.10.19,1283.16,1283.87,1282.97,1283.49,1289
2017.10.19,1283.52,1284.87,1283.38,1284.59,1610
2017.10.19,1284.59,1285.78,1284.28,1285.69,1613
2017.10.19,1285.66,1287.72,1285.07,1286.02,2834
2017.10.19,1286.02,1286.57,1285.67,1286.07,1685
2017.10.19,1286.08,1286.97,1285.72,1285.78,2012
2017.10.19,1285.74,1286.49,1285.47,1286.39,2137
2017.10.19,1286.48,1286.59,1285.47,1285.77,1617
2017.10.19,1285.78,1286.5,1285.56,1286.45,1670
2017.10.19,1286.43,1287.19,1286.23,1286.61,1697
2017.10.19,1286.61,1286.72,1285.02,1285.5,1840
2017.10.19,1285.51,1289.51,1285.24,1288.19,2985
2017.10.19,1288.11,1288.21,1285.26,1286.03,3977
2017.10.19,1285.94,1286.03,1284.02,1284.49,3054
2017.10.19,1284.52,1285.61,1284.31,1285.12,2511
2017.10.19,1285.12,1286.12,1284.65,1286.02,2388
2017.10.19,1286.01,1287.87,1285.36,1287.29,4313
2017.10.19,1287.26,1288.13,1286.73,1287.11,3291
2017.10.19,1287.19,1287.73,1286.03,1286.54,3324
2017.10.19,1286.53,1286.73,1285.59,1285.73,2853
2017.10.19,1285.74,1287.93,1285.72,1287.63,2707
2017.10.19,1287.63,1289.6,1287.4,1287.58,3642
2017.10.19,1287.55,1288.41,1287.43,1288.32,2377
2017.10.19,1288.32,1289.91,1288.24,1289.05,2652
2017.10.19,1289.07,1289.37,1287.22,1288.05,2634
2017.10.19,1288.07,1288.56,1287.31,1287.51,1753
2017.10.19,1287.48,1288.25,1287.21,1287.49,1828
2017.10.19,1287.49,1287.95,1286.92,1287.05,1609
2017.10.19,1287.05,1287.43,1286.43,1287.25,1731
2017.10.19,1287.27,1287.56,1287.05,1287.56,1506
2017.10.19,1287.61,1287.82,1286.47,1287.35,1480
2017.10.19,1287.33,1288.29,1287.04,1288.09,1233
2017.10.19,1288.15,1288.49,1287.88,1287.99,876
2017.10.19,1287.99,1288.11,1287.32,1287.86,835
2017.10.19,1287.85,1287.97,1287.7,1287.77,628
2017.10.19,1287.75,1287.8,1286.32,1286.46,1082
2017.10.19,1286.46,1286.56,1285.71,1285.99,1299
2017.10.19,1285.99,1286.63,1285.89,1286.12,1095
2017.10.19,1286.13,1286.46,1285.4,1285.83,1038
2017.10.19,1285.84,1286.21,1285.69,1286.12,626
2017.10.19,1286.11,1286.54,1285.87,1286.27,789
2017.10.19,1286.31,1289.3,1285.89,1288.15,2079
2017.10.19,1288.21,1289,1287.23,1288.93,1623
2017.10.19,1288.95,1290.18,1288.61,1289.45,1125
2017.10.19,1289.49,1289.6,1288.96,1289.03,791
2017.10.19,1289.01,1289.39,1288.72,1289.36,469
2017.10.20,1289.63,1290.29,1289.34,1290.28,479
2017.10.20,1290.27,1290.67,1290.2,1290.44,420
2017.10.20,1290.45,1290.45,1289.72,1289.93,403
2017.10.20,1289.94,1290.04,1289.6,1289.88,311
2017.10.20,1289.87,1290.1,1289.72,1290.05,314
2017.10.20,1290.06,1290.9,1290.06,1290.48,533
2017.10.20,1290.5,1290.58,1289.77,1289.94,595
2017.10.20,1289.96,1290.28,1289.49,1289.93,748
2017.10.20,1289.9,1290.46,1289.61,1290.11,1037
2017.10.20,1290.12,1290.12,1289.53,1289.62,781
2017.10.20,1289.55,1289.66,1289.01,1289.15,1098
2017.10.20,1289.16,1289.35,1288.61,1289.25,1237
2017.10.20,1289.24,1289.94,1288.89,1288.96,1255
2017.10.20,1288.96,1289.05,1288.32,1288.43,1129
2017.10.20,1288.44,1288.45,1285.01,1285.02,3450
2017.10.20,1285.07,1285.79,1284.3,1284.41,3577
2017.10.20,1284.42,1285.1,1283.51,1284.84,3516
2017.10.20,1284.87,1285.63,1284.57,1284.92,1861
2017.10.20,1284.86,1285.16,1282.48,1282.8,2303
2017.10.20,1282.79,1283.92,1282.66,1283.53,2336
2017.10.20,1283.52,1284.18,1283.12,1284.07,1524
2017.10.20,1284.06,1284.52,1283.62,1284.35,1073
2017.10.20,1284.35,1284.53,1284.02,1284.33,636
2017.10.20,1284.33,1284.65,1284.13,1284.4,625
2017.10.20,1284.4,1284.71,1284.07,1284.07,397
2017.10.20,1284.07,1284.07,1283.52,1283.84,710
2017.10.20,1283.84,1284.11,1283.5,1283.52,690
2017.10.20,1283.52,1283.91,1283.13,1283.16,778
2017.10.20,1283.15,1283.93,1282.92,1283.46,901
2017.10.20,1283.47,1283.65,1283.14,1283.57,911
2017.10.20,1283.58,1283.63,1282.76,1283.1,1327
2017.10.20,1283.1,1283.98,1283.05,1283.56,1389
2017.10.20,1283.55,1283.79,1282.06,1282.37,1986
2017.10.20,1282.33,1282.98,1282.19,1282.98,1850
2017.10.20,1282.99,1283.14,1282.44,1283.12,1643
2017.10.20,1283.12,1284.27,1282.33,1283.85,1911
2017.10.20,1283.76,1285.13,1283.27,1283.59,2560
2017.10.20,1283.59,1283.9,1279.98,1280.74,2972
2017.10.20,1280.85,1281.15,1280.48,1280.9,1874
2017.10.20,1280.91,1281.24,1280.59,1280.92,1382
2017.10.20,1280.95,1281.03,1279.09,1280.07,2629
2017.10.20,1280.09,1280.35,1279.56,1280.12,1550
2017.10.20,1280.11,1281.04,1279.79,1280.64,1663
2017.10.20,1280.63,1281.3,1279.93,1281.13,1580
2017.10.20,1281.13,1281.13,1280.15,1280.3,1461
2017.10.20,1280.29,1280.43,1279.81,1280.03,1042
2017.10.20,1280.01,1281.18,1279.89,1281.09,1222
2017.10.20,1281.17,1281.17,1280.13,1280.54,1345
2017.10.20,1280.54,1280.67,1279.76,1280.65,1253
2017.10.20,1280.64,1280.76,1280.14,1280.55,1174
2017.10.20,1280.55,1280.84,1280.43,1280.71,915
2017.10.20,1280.72,1282.05,1280.34,1281.93,1067
2017.10.20,1281.93,1283.06,1281.59,1282.37,1943
2017.10.20,1282.37,1282.72,1282.15,1282.42,1251
2017.10.20,1282.43,1284.42,1282.22,1283.88,2229
2017.10.20,1283.9,1284.51,1283.39,1283.39,1676
2017.10.20,1283.41,1283.86,1282.92,1283.44,1916
2017.10.20,1283.45,1283.75,1282.36,1283.75,1960
2017.10.20,1283.76,1284.25,1283.35,1283.72,2427
2017.10.20,1283.72,1283.86,1282.82,1282.92,2038
2017.10.20,1282.91,1283.51,1282.57,1283.19,2124
2017.10.20,1283.18,1283.27,1280.27,1280.81,2946
2017.10.20,1280.85,1282.5,1280.71,1281.98,3554
2017.10.20,1281.97,1282.82,1281.61,1281.81,2362
2017.10.20,1281.81,1281.95,1280.93,1281.54,2779
2017.10.20,1281.54,1282.64,1281.33,1282.57,2375
2017.10.20,1282.58,1283.93,1282.41,1283.46,2732
2017.10.20,1283.47,1283.53,1282.15,1282.2,2571
2017.10.20,1282.21,1282.48,1281.38,1282.29,2395
2017.10.20,1282.23,1282.26,1281.16,1281.6,1882
2017.10.20,1281.6,1281.68,1278.43,1279.28,2909
